AÑO,MUNICIPIO,DEPARTAMENTO,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,DESERCIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,Causas
2020,Ráquira,Boyacá,1540,77.4,0.56,0.16,1.28,0.71,Sin acceso a celulares
2020,Ramiriquí,Boyacá,2092,91.44,1.26,0.64,1.82,1.64,Sin acceso a celulares
2020,Quípama,Boyacá,937,91.14,4.26,0.8,6.89,9.91,Sin acceso a celulares
2020,Puerto Boyacá,Boyacá,9924,101.22,2.27,0.97,3.55,3.42,Sin acceso a celulares
2020,Pisba,Boyacá,413,72.88,1.97,1.32,4.21,0.0,Sin acceso a celulares
2020,Pesca,Boyacá,1432,81.49,4.57,3.52,5.41,4.32,Sin acceso a celulares
2020,Paz de Río,Boyacá,740,86.35,0.35,0.0,0.4,1.06,Sin acceso a celulares
2020,Paya,Boyacá,643,67.5,1.07,0.0,1.28,5.88,Sin acceso a celulares
2020,Pauna,Boyacá,1381,90.08,6.61,2.51,8.63,13.61,Sin acceso a celulares
2020,Panqueba,Boyacá,319,94.67,1.25,0.0,1.56,3.33,Sin acceso a celulares
2020,Pajarito,Boyacá,467,80.51,1.28,1.18,0.0,4.17,Sin acceso a celulares
2020,Paipa,Boyacá,6474,100.43,1.76,1.57,1.93,1.82,Sin acceso a celulares
2020,Páez,Boyacá,606,81.02,2.51,0.43,3.85,5.97,Sin acceso a celulares
2020,Pachavita,Boyacá,383,74.41,0.0,0.0,0.0,0.0,Sin acceso a celulares
2020,Otanche,Boyacá,1720,76.8,1.49,0.35,2.85,1.42,Sin acceso a celulares
2020,Oicatá,Boyacá,574,64.81,2.15,0.0,3.27,5.77,Sin acceso a celulares
2020,Nuevo Colón,Boyacá,1010,86.83,1.38,0.57,2.05,2.5,Sin acceso a celulares
2020,Nobsa,Boyacá,3053,94.01,4.68,3.93,5.47,5.78,Sin acceso a celulares
2020,Muzo,Boyacá,1634,92.78,4.5,2.52,6.93,5.26,Sin acceso a celulares
2020,Motavita,Boyacá,1279,68.73,0.0,0.0,0.0,0.0,Sin acceso a celulares
2020,Moniquirá,Boyacá,4144,90.4,1.59,0.87,2.03,2.56,Sin acceso a celulares
2020,Monguí,Boyacá,895,95.08,0.56,0.0,0.32,3.13,Sin acceso a celulares
2020,Mongua,Boyacá,961,83.45,1.09,1.06,1.75,0.0,Sin acceso a celulares
2020,Miraflores,Boyacá,1568,85.59,1.0,0.0,1.04,3.7,Sin acceso a celulares
2020,Maripí,Boyacá,1150,74.96,3.47,2.2,5.99,2.29,Sin acceso a celulares
2020,Macanal,Boyacá,858,69.93,0.16,0.0,0.43,0.0,Sin acceso a celulares
2020,Villa de Leyva,Boyacá,3020,102.52,1.25,1.29,1.16,1.15,Sin acceso a celulares
2020,La Uvita,Boyacá,442,89.14,0.69,0.61,0.61,1.39,Sin acceso a celulares
2020,La Victoria,Boyacá,182,101.1,1.0,0.0,1.16,3.45,Sin acceso a celulares
2020,La Capilla,Boyacá,449,79.06,0.26,0.0,0.0,1.45,Sin acceso a celulares
2020,Labranzagrande,Boyacá,525,92.0,7.47,1.95,18.83,7.02,Sin acceso a celulares
2020,Jericó,Boyacá,775,89.94,0.27,0.0,0.42,1.11,Sin acceso a celulares
2020,Jenesano,Boyacá,1460,76.23,1.01,0.64,0.85,2.3,Sin acceso a celulares
2020,Iza,Boyacá,361,98.34,0.26,0.58,0.0,0.0,Sin acceso a celulares
2020,Güicán,Boyacá,993,64.15,0.6,0.35,0.79,1.03,Sin acceso a celulares
2020,Guayatá,Boyacá,504,88.1,2.52,2.12,3.63,1.54,Sin acceso a celulares
2020,Guateque,Boyacá,1758,97.44,1.03,1.02,0.75,0.68,Sin acceso a celulares
2020,Guacamayas,Boyacá,348,70.11,7.66,5.49,11.22,2.38,Sin acceso a celulares
2020,Garagoa,Boyacá,3092,84.12,3.16,1.91,4.13,3.75,Sin acceso a celulares
2020,Gameza,Boyacá,1017,86.92,1.71,0.73,3.0,2.36,Sin acceso a celulares
2020,Gachantivá,Boyacá,543,104.05,0.83,1.36,0.43,0.93,Sin acceso a celulares
2020,Floresta,Boyacá,538,90.15,0.2,0.48,0.0,0.0,Sin acceso a celulares
2020,Firavitoba,Boyacá,1164,68.81,0.12,0.0,0.28,0.0,Sin acceso a celulares
2020,El Espino,Boyacá,504,90.08,0.0,0.0,0.0,0.0,Sin acceso a celulares
2020,El Cocuy,Boyacá,881,97.16,4.5,1.25,5.51,10.24,Sin acceso a celulares
2020,Mogotes,Santander,2302,89.18,1.36,0.61,2.04,1.98,Sin acceso a celulares
2020,Duitama,Boyacá,22410,101.52,0.86,0.36,1.19,1.41,Sin acceso a celulares
2019,Tocancipá,Cundinamarca,8704,96.61,2.02,1.21,2.49,3.36,Sin acceso a celulares
2019,Cumaribo,Vichada,24624,41.95,8.96,8.36,11.85,9.45,Sin acceso a celulares
2019,Santa Rosalía,Vichada,1168,80.05,4.41,3.99,6.54,0.0,Sin acceso a celulares
2019,La Primavera,Vichada,2635,91.12,3.89,4.94,2.73,0.42,Sin acceso a celulares
2019,Puerto Carreño,Vichada,4771,99.83,7.17,6.78,8.46,3.95,Sin acceso a celulares
2019,Yavaraté,Vaupés,541,49.54,1.32,0.0,4.0,4.55,Sin acceso a celulares
2019,Taraira,Vaupés,823,52.37,6.83,4.91,9.93,12.5,Sin acceso a celulares
2019,Pacoa,Vaupés,1675,47.76,4.98,3.66,9.33,2.63,Sin acceso a celulares
2019,Caruru,Vaupés,1187,55.6,7.47,2.0,19.27,3.95,Sin acceso a celulares
2019,Mitú,Vaupés,11225,53.84,2.07,1.27,3.0,2.81,Sin acceso a celulares
2019,Miraflores,Guaviare,1865,43.38,2.5,2.52,2.17,1.47,Sin acceso a celulares
2019,El Retorno,Guaviare,3858,71.64,3.42,2.21,4.35,4.24,Sin acceso a celulares
2019,Calamar,Guaviare,2292,67.36,3.2,2.34,5.75,1.56,Sin acceso a celulares
2019,San José del Guaviare,Guaviare,13286,94.73,5.04,4.8,5.18,3.52,Sin acceso a celulares
2019,Morichal,Guainía,336,43.45,6.19,4.08,9.38,4.76,Sin acceso a celulares
2019,Pana Pana,Guainía,661,26.78,4.22,1.6,2.74,27.27,Sin acceso a celulares
2019,Puerto Colombia,Guainía,715,54.41,10.65,7.98,29.41,21.05,Sin acceso a celulares
2019,San Felipe,Guainía,619,56.87,7.29,5.49,16.87,6.67,Sin acceso a celulares
2019,Mapiripana,Guainía,388,53.61,7.83,5.3,8.79,13.89,Sin acceso a celulares
2019,Barranco Minas,Guainía,3317,60.96,5.85,5.04,8.33,4.43,Sin acceso a celulares
2019,Inírida,Guainía,9298,73.68,5.35,4.33,6.45,5.91,Sin acceso a celulares
2019,Tarapacá,Amazonas,1250,58.72,0.38,0.0,0.49,3.85,Sin acceso a celulares
2019,Puerto Santander,Amazonas,591,65.14,0.0,0.0,0.0,0.0,Sin acceso a celulares
2019,Puerto Nariño,Amazonas,3165,57.41,5.59,2.55,9.17,11.31,Sin acceso a celulares
2019,Miriti - Paraná,Amazonas,587,42.59,0.65,0.0,1.77,0.0,Sin acceso a celulares
2019,La Pedrera,Amazonas,1172,71.93,0.95,0.53,1.53,0.0,Sin acceso a celulares
2019,La Chorrera,Amazonas,1163,55.03,0.28,0.53,0.0,0.0,Sin acceso a celulares
2019,El Encanto,Amazonas,678,51.18,3.91,0.0,8.46,14.81,Sin acceso a celulares
2019,Leticia,Amazonas,13170,97.94,4.96,3.69,5.52,5.95,Sin acceso a celulares
2019,Providencia,"Archipiélago de San Andrés, Providencia y Santa Catalina",1182,74.03,4.46,7.94,2.06,1.09,Sin acceso a celulares
2019,San Andrés,"Archipiélago de San Andrés, Providencia y Santa Catalina",9820,94.07,1.79,1.39,2.49,1.53,Sin acceso a celulares
2019,Villagarzón,Putumayo,5607,101.87,5.93,4.03,9.27,4.75,Sin acceso a celulares
2019,Valle del Guamuez,Putumayo,7693,88.56,4.24,3.41,5.49,2.97,Sin acceso a celulares
2019,Santiago,Putumayo,1555,80.39,4.69,2.08,6.3,9.44,Sin acceso a celulares
2019,San Miguel,Putumayo,4556,82.64,5.9,4.57,6.76,6.8,Sin acceso a celulares
2019,San Francisco,Putumayo,1129,78.57,5.07,3.19,8.05,3.33,Sin acceso a celulares
2019,Sibundoy,Putumayo,2931,105.19,2.35,1.2,3.4,2.02,Sin acceso a celulares
2019,Leguízamo,Putumayo,7850,72.32,7.65,6.02,9.43,11.51,Sin acceso a celulares
2019,Puerto Guzmán,Putumayo,9768,52.06,7.86,4.94,12.12,10.55,Sin acceso a celulares
2019,Puerto Caicedo,Putumayo,3424,68.14,6.04,3.08,9.44,9.91,Sin acceso a celulares
2019,Puerto Asís,Putumayo,14827,96.11,6.13,4.28,8.21,6.2,Sin acceso a celulares
2019,Orito,Putumayo,9091,94.83,4.57,2.46,6.87,5.51,Sin acceso a celulares
2019,Colón,Putumayo,1029,81.63,3.03,1.32,3.6,8.74,Sin acceso a celulares
2019,Mocoa,Putumayo,11430,90.17,3.87,2.42,5.36,3.84,Sin acceso a celulares
2019,Villanueva,Casanare,7733,91.71,3.0,2.99,3.2,2.03,Sin acceso a celulares
2019,Trinidad,Casanare,3165,97.69,5.32,3.97,7.26,5.52,Sin acceso a celulares
2019,Tauramena,Casanare,5578,93.01,2.67,2.89,3.0,0.7,Sin acceso a celulares
2019,Támara,Casanare,1718,91.62,2.21,2.01,2.57,0.88,Sin acceso a celulares
2019,San Luis de Palenque,Casanare,1913,77.94,3.01,2.63,3.46,2.34,Sin acceso a celulares
2019,Sácama,Casanare,465,56.13,3.7,0.92,6.67,0.0,Sin acceso a celulares
2019,Sabanalarga,Casanare,714,85.71,2.26,1.94,1.91,3.67,Sin acceso a celulares
2019,Recetor,Casanare,312,53.53,5.14,2.74,7.35,0.0,Sin acceso a celulares
2019,Pore,Casanare,2906,76.91,3.86,4.02,3.74,3.4,Sin acceso a celulares
2019,Paz de Ariporo,Casanare,8695,92.46,2.97,2.89,3.02,3.08,Sin acceso a celulares
2019,Orocué,Casanare,3328,80.71,5.51,3.13,8.56,5.0,Sin acceso a celulares
2019,Nunchía,Casanare,1879,90.26,2.05,1.29,2.9,3.31,Sin acceso a celulares
2019,Monterrey,Casanare,3716,87.46,3.0,2.67,4.08,2.19,Sin acceso a celulares
2019,Maní,Casanare,3795,83.08,4.22,3.34,5.79,2.15,Sin acceso a celulares
2019,La Salina,Casanare,384,65.89,1.84,0.0,4.5,0.0,Sin acceso a celulares
2019,Hato Corozal,Casanare,3291,93.1,4.02,2.99,5.18,2.25,Sin acceso a celulares
2019,Chameza,Casanare,568,66.73,1.24,2.41,0.65,0.0,Sin acceso a celulares
2019,Aguazul,Casanare,7944,93.55,2.6,2.4,2.84,1.55,Sin acceso a celulares
2019,Yopal,Casanare,35327,100.92,2.54,2.34,2.84,1.63,Sin acceso a celulares
2019,Tame,Arauca,11288,118.84,3.75,3.39,4.44,2.24,Sin acceso a celulares
2019,Saravena,Arauca,13680,88.02,3.73,2.53,6.04,2.13,Sin acceso a celulares
2019,Puerto Rondón,Arauca,1020,78.63,3.18,2.37,2.95,4.29,Sin acceso a celulares
2019,Fortul,Arauca,4905,100.33,2.21,1.62,2.83,2.16,Sin acceso a celulares
2019,Cravo Norte,Arauca,821,88.92,0.93,1.01,0.0,3.28,Sin acceso a celulares
2019,Arauquita,Arauca,12986,69.25,7.19,7.35,7.35,3.16,Sin acceso a celulares
2019,Arauca,Arauca,19395,96.75,3.43,3.41,3.55,2.54,Sin acceso a celulares
2019,Zarzal,Valle del Cauca,8571,77.96,3.89,2.96,5.09,3.63,Sin acceso a celulares
2019,Yumbo,Valle del Cauca,21466,95.62,4.5,3.5,5.67,2.33,Sin acceso a celulares
2019,Yotoco,Valle del Cauca,3152,77.73,1.76,1.7,2.02,1.27,Sin acceso a celulares
2019,Vijes,Valle del Cauca,2426,70.03,3.91,2.58,5.76,2.24,Sin acceso a celulares
2019,Versalles,Valle del Cauca,1370,71.82,7.31,4.6,12.64,4.68,Sin acceso a celulares
2019,Ulloa,Valle del Cauca,1112,73.56,7.37,6.94,8.79,4.4,Sin acceso a celulares
2019,Tuluá,Valle del Cauca,41844,81.94,4.89,3.95,6.35,3.78,Sin acceso a celulares
2019,Trujillo,Valle del Cauca,4212,67.38,5.36,4.44,7.22,3.83,Sin acceso a celulares
2019,Toro,Valle del Cauca,3095,73.09,6.22,5.54,8.88,2.63,Sin acceso a celulares
2019,Sevilla,Valle del Cauca,7792,74.85,4.51,3.75,5.33,2.29,Sin acceso a celulares
2019,San Pedro,Valle del Cauca,3463,74.82,1.91,1.32,2.22,2.14,Sin acceso a celulares
2019,Roldanillo,Valle del Cauca,7039,83.17,3.99,3.34,4.22,2.95,Sin acceso a celulares
2019,Riofrío,Valle del Cauca,3197,79.45,4.81,4.3,6.13,2.61,Sin acceso a celulares
2019,Restrepo,Valle del Cauca,3118,92.17,2.5,1.66,3.74,1.97,Sin acceso a celulares
2019,Pradera,Valle del Cauca,10434,81.19,5.1,3.17,7.18,4.96,Sin acceso a celulares
2019,Palmira,Valle del Cauca,63363,80.95,3.19,2.51,4.15,2.42,Sin acceso a celulares
2019,Obando,Valle del Cauca,2519,63.91,6.62,5.82,7.68,5.1,Sin acceso a celulares
2019,La Victoria,Valle del Cauca,2155,88.86,5.23,4.33,5.98,4.98,Sin acceso a celulares
2019,La Unión,Valle del Cauca,6756,78.03,6.98,4.35,10.28,6.98,Sin acceso a celulares
2019,La Cumbre,Valle del Cauca,2864,75.07,4.37,2.73,5.52,5.31,Sin acceso a celulares
2019,Jamundí,Valle del Cauca,31722,74.13,4.34,4.3,4.47,2.79,Sin acceso a celulares
2019,Guacarí,Valle del Cauca,6728,75.4,3.36,2.76,4.11,2.14,Sin acceso a celulares
2019,Ginebra,Valle del Cauca,4454,84.55,3.15,2.1,3.81,3.23,Sin acceso a celulares
2019,Florida,Valle del Cauca,12063,92.79,6.37,5.92,7.74,3.13,Sin acceso a celulares
2019,El Dovio,Valle del Cauca,2018,74.43,5.39,3.72,7.16,6.45,Sin acceso a celulares
2019,El Cerrito,Valle del Cauca,11063,88.49,4.99,3.44,6.51,4.51,Sin acceso a celulares
2019,El Cairo,Valle del Cauca,1399,70.69,6.85,6.51,8.11,3.01,Sin acceso a celulares
2019,El Águila,Valle del Cauca,1947,76.32,6.41,6.95,7.35,2.2,Sin acceso a celulares
2019,Dagua,Valle del Cauca,9993,67.58,3.77,2.93,4.57,3.69,Sin acceso a celulares
2019,Cartago,Valle del Cauca,24621,78.53,2.37,1.51,3.32,2.21,Sin acceso a celulares
2019,Candelaria,Valle del Cauca,19159,78.28,3.83,2.97,4.48,4.55,Sin acceso a celulares
2019,Calima El Darien,Valle del Cauca,3590,73.98,2.37,0.79,1.82,1.78,Sin acceso a celulares
2019,Caicedonia,Valle del Cauca,5395,71.62,6.27,3.6,9.53,6.16,Sin acceso a celulares
2019,Bugalagrande,Valle del Cauca,4712,75.45,2.55,2.35,2.8,1.68,Sin acceso a celulares
2019,Guadalajara de Buga,Valle del Cauca,23567,84.8,4.92,4.27,5.28,3.63,Sin acceso a celulares
2019,Buenaventura,Valle del Cauca,83494,79.54,2.69,2.75,2.82,2.14,Sin acceso a celulares
2019,Bolívar,Valle del Cauca,3458,70.07,6.2,4.96,8.13,3.7,Sin acceso a celulares
2019,Argelia,Valle del Cauca,1186,74.2,8.61,6.5,12.09,6.98,Sin acceso a celulares
2019,Ansermanuevo,Valle del Cauca,3765,76.68,10.18,8.46,14.27,7.12,Sin acceso a celulares
2019,Andalucía,Valle del Cauca,4309,63.54,3.57,2.39,4.3,4.53,Sin acceso a celulares
2019,Alcalá,Valle del Cauca,2899,68.71,9.95,10.69,9.99,3.6,Sin acceso a celulares
2019,Cali,Valle del Cauca,392753,83.77,3.73,3.37,4.3,2.74,Sin acceso a celulares
2019,Villarrica,Tolima,919,104.35,5.19,3.62,7.59,1.02,Sin acceso a celulares
2019,Villahermosa,Tolima,1941,87.94,3.26,2.46,4.63,1.22,Sin acceso a celulares
2019,Venadillo,Tolima,2483,96.78,2.64,1.79,3.9,2.49,Sin acceso a celulares
2019,Valle de San Juan,Tolima,1057,89.21,3.18,2.31,3.73,3.7,Sin acceso a celulares
2019,Suárez,Tolima,609,89.49,1.38,1.54,1.43,0.0,Sin acceso a celulares
2019,Santa Isabel,Tolima,1251,94.72,4.26,2.56,5.12,6.5,Sin acceso a celulares
2019,San Luis,Tolima,2483,97.87,3.61,3.67,3.49,3.59,Sin acceso a celulares
2019,San Antonio,Tolima,3003,97.8,3.16,3.19,3.29,3.14,Sin acceso a celulares
2019,Saldaña,Tolima,2749,92.87,1.68,1.88,1.85,1.16,Sin acceso a celulares
2019,Rovira,Tolima,4933,103.34,5.23,4.46,6.86,3.6,Sin acceso a celulares
2019,Roncesvalles,Tolima,1284,82.4,2.59,2.17,2.95,4.35,Sin acceso a celulares
2019,Rioblanco,Tolima,5933,80.95,5.76,3.34,10.17,5.21,Sin acceso a celulares
2019,Purificación,Tolima,4224,97.54,3.59,2.49,4.21,3.14,Sin acceso a celulares
2019,Prado,Tolima,1650,99.27,5.84,5.38,6.66,4.17,Sin acceso a celulares
2019,Planadas,Tolima,6641,97.92,7.71,6.58,9.98,5.05,Sin acceso a celulares
2019,Piedras,Tolima,1221,74.12,2.23,0.95,3.46,2.59,Sin acceso a celulares
2019,Palocabildo,Tolima,2096,79.29,3.28,3.41,3.14,1.47,Sin acceso a celulares
2019,Ortega,Tolima,7667,81.32,2.31,1.07,3.74,3.76,Sin acceso a celulares
2019,Natagaima,Tolima,2688,107.66,3.64,2.17,5.65,2.23,Sin acceso a celulares
2019,Murillo,Tolima,947,73.81,4.55,3.66,5.69,6.33,Sin acceso a celulares
2019,Melgar,Tolima,6844,117.96,4.37,3.73,5.45,2.87,Sin acceso a celulares
2019,Mariquita,Tolima,7096,96.11,3.53,2.73,4.3,3.0,Sin acceso a celulares
2019,Líbano,Tolima,6781,104.01,4.07,3.04,5.62,2.51,Sin acceso a celulares
2019,Lérida,Tolima,3353,95.5,2.77,2.48,3.24,2.06,Sin acceso a celulares
2019,Icononzo,Tolima,2261,93.98,4.68,3.98,6.71,1.19,Sin acceso a celulares
2019,Honda,Tolima,4056,94.48,4.49,5.3,4.12,1.14,Sin acceso a celulares
2019,Herveo,Tolima,1460,89.04,4.92,2.98,6.99,6.4,Sin acceso a celulares
2019,Guamo,Tolima,5995,89.22,3.32,2.32,4.48,2.66,Sin acceso a celulares
2019,Fresno,Tolima,6132,92.66,5.4,4.01,7.34,3.83,Sin acceso a celulares
2019,Flandes,Tolima,5212,90.06,2.85,2.05,3.82,2.04,Sin acceso a celulares
2019,Espinal,Tolima,12361,110.4,3.45,3.12,4.27,2.13,Sin acceso a celulares
2019,Dolores,Tolima,1565,96.17,2.66,0.29,4.83,4.31,Sin acceso a celulares
2019,Cunday,Tolima,1703,98.36,3.13,1.96,4.34,2.16,Sin acceso a celulares
2019,Coyaima,Tolima,5057,106.88,3.03,2.13,3.91,3.09,Sin acceso a celulares
2019,Coello,Tolima,1576,89.15,1.65,0.94,2.15,2.36,Sin acceso a celulares
2019,Chaparral,Tolima,11376,92.72,3.63,3.21,4.14,2.56,Sin acceso a celulares
2019,Casabianca,Tolima,1332,79.5,2.33,1.36,2.49,4.2,Sin acceso a celulares
2019,Carmen de Apicalá,Tolima,1866,98.55,4.9,3.82,6.3,4.8,Sin acceso a celulares
2019,Cajamarca,Tolima,3706,92.47,2.94,1.96,4.51,1.52,Sin acceso a celulares
2019,Ataco,Tolima,4760,95.17,6.02,4.28,9.02,7.91,Sin acceso a celulares
2019,Armero,Tolima,2221,96.8,2.68,1.62,4.0,2.03,Sin acceso a celulares
2019,Anzoátegui,Tolima,2325,78.28,3.65,2.2,5.82,3.33,Sin acceso a celulares
2019,Ambalema,Tolima,1248,80.77,4.84,4.44,5.71,3.64,Sin acceso a celulares
2019,Alvarado,Tolima,1650,86.61,5.27,2.75,8.53,4.88,Sin acceso a celulares
2019,Alpujarra,Tolima,850,87.18,3.09,1.15,5.82,3.85,Sin acceso a celulares
2019,Ibagué,Tolima,91318,105.27,3.21,2.56,4.11,2.3,Sin acceso a celulares
2019,Toluviejo,Sucre,4750,100.36,3.58,3.33,3.91,2.78,Sin acceso a celulares
2019,Santiago de Tolú,Sucre,7976,86.31,1.12,0.91,1.27,0.33,Sin acceso a celulares
2019,Sucre,Sucre,6603,78.45,2.22,1.41,3.33,3.17,Sin acceso a celulares
2019,Sincé,Sucre,6507,91.1,3.79,2.78,5.27,3.37,Sin acceso a celulares
2019,San Pedro,Sucre,4042,92.33,2.95,2.0,4.07,4.05,Sin acceso a celulares
2019,San Onofre,Sucre,12911,97.48,3.68,3.6,4.21,2.67,Sin acceso a celulares
2019,San Marcos,Sucre,14100,92.82,4.74,4.27,5.44,4.38,Sin acceso a celulares
2019,San Juan de Betulia,Sucre,2789,89.39,1.83,1.91,1.44,1.99,Sin acceso a celulares
2019,San Benito Abad,Sucre,6816,88.06,6.37,4.63,9.49,7.08,Sin acceso a celulares
2019,Sampués,Sucre,10779,94.58,1.72,1.42,2.04,1.21,Sin acceso a celulares
2019,Palmito,Sucre,3533,90.89,1.1,0.99,1.25,0.82,Sin acceso a celulares
2019,Ovejas,Sucre,4792,108.43,1.57,1.4,1.69,0.82,Sin acceso a celulares
2019,Morroa,Sucre,3289,81.97,4.61,3.0,8.0,1.54,Sin acceso a celulares
2019,Majagual,Sucre,8763,101.44,2.49,2.2,3.23,1.95,Sin acceso a celulares
2019,Los Palmitos,Sucre,4893,95.18,1.33,1.16,1.35,0.63,Sin acceso a celulares
2019,La Unión,Sucre,2748,95.41,0.65,0.59,0.8,0.56,Sin acceso a celulares
2019,Guaranda,Sucre,4533,87.67,3.16,1.86,5.61,1.9,Sin acceso a celulares
2019,Galeras,Sucre,5297,88.24,3.46,2.05,5.56,2.15,Sin acceso a celulares
2019,El Roble,Sucre,2276,95.17,4.68,3.4,7.67,3.08,Sin acceso a celulares
2019,Chalán,Sucre,1009,89.1,4.46,2.58,6.8,4.84,Sin acceso a celulares
2019,Coveñas,Sucre,3652,96.99,5.15,1.87,7.55,4.43,Sin acceso a celulares
2019,Corozal,Sucre,14048,100.93,2.94,2.21,3.45,1.75,Sin acceso a celulares
2019,Colosó,Sucre,1855,91.37,2.83,1.1,5.42,2.6,Sin acceso a celulares
2019,Caimito,Sucre,3634,78.01,2.36,2.06,2.74,2.09,Sin acceso a celulares
2019,Buenavista,Sucre,2407,86.54,5.26,3.79,8.06,1.26,Sin acceso a celulares
2019,Sincelejo,Sucre,59409,102.6,2.64,2.15,3.21,2.03,Sin acceso a celulares
2019,Zapatoca,Santander,1846,102.06,2.81,2.32,2.99,3.21,Sin acceso a celulares
2019,Villanueva,Santander,1463,79.15,3.67,3.13,3.9,4.14,Sin acceso a celulares
2019,Vetas,Santander,421,65.08,4.56,0.0,9.91,5.56,Sin acceso a celulares
2019,Vélez,Santander,4032,82.61,3.67,1.82,5.42,4.31,Sin acceso a celulares
2019,Valle de San José,Santander,1230,81.3,1.44,0.74,1.61,1.45,Sin acceso a celulares
2019,Tona,Santander,1543,91.64,3.74,2.64,5.88,3.29,Sin acceso a celulares
2019,Suratá,Santander,734,88.15,2.05,1.16,4.41,1.64,Sin acceso a celulares
2019,Sucre,Santander,1423,85.52,1.99,0.9,2.46,4.32,Sin acceso a celulares
2019,Suaita,Santander,1826,99.78,2.65,2.15,2.9,2.52,Sin acceso a celulares
2019,Socorro,Santander,5788,95.94,2.27,2.29,2.52,1.05,Sin acceso a celulares
2019,Simacota,Santander,2139,83.59,4.18,3.89,4.44,2.54,Sin acceso a celulares
2019,Santa Helena del Opón,Santander,773,89.39,1.69,1.5,1.56,2.86,Sin acceso a celulares
2019,Santa Bárbara,Santander,451,78.94,1.62,0.0,3.08,2.22,Sin acceso a celulares
2019,San Vicente de Chucurí,Santander,6910,83.21,2.6,2.29,2.68,2.01,Sin acceso a celulares
2019,San Miguel,Santander,483,83.85,0.93,0.0,1.7,1.47,Sin acceso a celulares
2019,San José de Miranda,Santander,802,74.19,4.77,6.12,3.17,0.0,Sin acceso a celulares
2019,San Joaquín,Santander,457,87.75,1.75,0.54,2.58,0.0,Sin acceso a celulares
2019,San Gil,Santander,10238,107.2,2.73,2.15,3.34,2.41,Sin acceso a celulares
2019,San Benito,Santander,498,78.71,1.94,1.97,0.78,3.45,Sin acceso a celulares
2019,San Andrés,Santander,1555,95.56,1.36,1.29,1.53,0.89,Sin acceso a celulares
2019,Sabana de Torres,Santander,7756,95.81,4.46,3.81,5.37,2.76,Sin acceso a celulares
2019,Rionegro,Santander,5419,99.93,2.47,1.68,3.16,2.75,Sin acceso a celulares
2019,Puerto Wilches,Santander,7878,97.77,3.78,2.77,5.37,2.86,Sin acceso a celulares
2019,Puerto Parra,Santander,1839,85.26,4.53,3.68,6.19,1.75,Sin acceso a celulares
2019,Puente Nacional,Santander,2644,113.88,1.16,1.0,1.58,0.18,Sin acceso a celulares
2019,Pinchote,Santander,942,69.85,2.46,2.77,2.17,1.15,Sin acceso a celulares
2019,Piedecuesta,Santander,32466,95.48,2.06,1.72,2.43,1.75,Sin acceso a celulares
2019,Páramo,Santander,964,84.13,2.17,2.21,2.56,1.08,Sin acceso a celulares
2019,Palmas del Socorro,Santander,500,96.6,2.7,2.23,2.7,1.54,Sin acceso a celulares
2019,Palmar,Santander,270,88.15,3.17,2.22,4.96,0.0,Sin acceso a celulares
2019,Onzaga,Santander,765,84.58,0.94,0.66,0.45,1.75,Sin acceso a celulares
2019,Oiba,Santander,2122,94.11,2.68,3.0,2.42,1.38,Sin acceso a celulares
2019,Ocamonte,Santander,1152,71.35,1.44,0.99,1.36,3.7,Sin acceso a celulares
2019,Molagavita,Santander,809,77.5,0.96,0.79,1.2,0.0,Sin acceso a celulares
2019,Mogotes,Santander,2301,91.74,2.21,1.18,3.37,1.98,Sin acceso a celulares
2019,Matanza,Santander,895,135.42,2.11,1.4,2.99,2.27,Sin acceso a computadoras
2019,Málaga,Santander,4169,97.91,1.92,1.89,2.25,1.46,Sin acceso a computadoras
2019,Macaravita,Santander,435,88.74,0.0,0.0,0.0,0.0,Sin acceso a computadoras
2019,Los Santos,Santander,3031,79.48,3.34,1.93,5.13,2.05,Sin acceso a computadoras
2019,Lebríja,Santander,8538,90.35,2.61,2.49,2.68,1.11,Sin acceso a computadoras
2019,La Paz,Santander,897,70.23,3.33,2.53,4.02,5.05,Sin acceso a computadoras
2019,Landázuri,Santander,2202,98.59,3.1,1.99,4.42,2.56,Sin acceso a computadoras
2019,La Belleza,Santander,1260,94.29,3.13,1.69,4.28,2.84,Sin acceso a computadoras
2019,Jordán,Santander,274,96.35,3.28,0.87,3.64,8.33,Sin acceso a computadoras
2019,Jesús María,Santander,627,84.85,1.43,1.85,0.44,2.15,Sin acceso a computadoras
2019,Hato,Santander,465,84.09,0.73,1.13,0.7,0.0,Sin acceso a computadoras
2019,Güepsa,Santander,944,82.84,1.7,1.26,1.81,1.8,Sin acceso a computadoras
2019,Guavatá,Santander,660,58.03,1.95,2.55,1.65,0.0,Sin acceso a computadoras
2019,Guapotá,Santander,468,81.41,3.11,0.53,7.81,2.13,Sin acceso a computadoras
2019,Guadalupe,Santander,865,100.12,1.84,1.79,1.31,2.96,Sin acceso a computadoras
2019,Guaca,Santander,1187,86.77,2.31,1.0,3.94,2.94,Sin acceso a computadoras
2019,Girón,Santander,30521,93.46,3.21,2.42,4.18,2.98,Sin acceso a computadoras
2019,Gambita,Santander,860,82.33,1.18,1.07,0.77,2.67,Sin acceso a computadoras
